904,135.693,-27.499,-1.201
905,136.156,-27.641,-1.197
906,136.620,-27.784,-1.194
907,137.083,-27.928,-1.191
908,137.545,-28.073,-1.185
909,138.008,-28.218,-1.178
910,138.470,-28.365,-1.171
911,138.932,-28.513,-1.163
912,139.393,-28.662,-1.155
913,139.854,-28.812,-1.149
914,140.315,-28.963,-1.139
915,140.775,-29.115,-1.130
916,141.235,-29.268,-1.123
917,141.694,-29.423,-1.115
918,142.153,-29.578,-1.107
919,142.612,-29.735,-1.102
920,143.071,-29.893,-1.097
921,143.529,-30.051,-1.090
922,143.987,-30.209,-1.083
923,144.446,-30.367,-1.077
924,144.904,-30.525,-1.070
925,145.363,-30.682,-1.061
926,145.821,-30.839,-1.054
927,146.281,-30.994,-1.047
928,146.740,-31.149,-1.039
929,147.200,-31.301,-1.031
930,147.661,-31.452,-1.025
931,148.122,-31.601,-1.015
932,148.584,-31.748,-1.006
933,149.047,-31.893,-0.999
934,149.510,-32.037,-0.992
935,149.973,-32.182,-0.986
936,150.435,-32.326,-0.981
937,150.898,-32.472,-0.975
938,151.359,-32.620,-0.966
939,151.820,-32.771,-0.957
940,152.279,-32.926,-0.949
941,152.737,-33.085,-0.941
942,153.194,-33.249,-0.932
943,153.648,-33.419,-0.924
944,154.099,-33.595,-0.918
945,154.548,-33.779,-0.911
946,154.993,-33.970,-0.905
947,155.436,-34.167,-0.898
948,155.877,-34.369,-0.890
949,156.316,-34.575,-0.882
950,156.753,-34.784,-0.875
951,157.190,-34.995,-0.869
952,157.626,-35.206,-0.862
953,158.063,-35.417,-0.856
954,158.500,-35.626,-0.848
955,158.939,-35.833,-0.839
956,159.379,-36.035,-0.833
957,159.822,-36.233,-0.825
958,160.267,-36.425,-0.817
959,160.714,-36.613,-0.810
960,161.163,-36.796,-0.803
961,161.612,-36.977,-0.797
962,162.063,-37.157,-0.790
963,162.513,-37.335,-0.783
964,162.964,-37.514,-0.777
965,163.414,-37.695,-0.769
966,163.863,-37.878,-0.760
967,164.310,-38.064,-0.752
968,164.756,-38.255,-0.743
969,165.199,-38.452,-0.733
970,165.639,-38.655,-0.724
971,166.076,-38.865,-0.717
972,166.509,-39.083,-0.710
973,166.940,-39.306,-0.704
974,167.367,-39.535,-0.697
975,167.792,-39.769,-0.690
976,168.215,-40.005,-0.682
977,168.636,-40.245,-0.674
978,169.056,-40.487,-0.665
979,169.476,-40.730,-0.657
980,169.896,-40.973,-0.649
981,170.315,-41.215,-0.640
982,170.736,-41.456,-0.633
983,171.158,-41.695,-0.626
984,171.581,-41.932,-0.618
985,172.006,-42.164,-0.609
986,172.433,-42.394,-0.601
987,172.861,-42.623,-0.594
988,173.288,-42.851,-0.588
989,173.716,-43.080,-0.581
990,174.142,-43.312,-0.576
991,174.565,-43.547,-0.570
992,174.987,-43.787,-0.561
993,175.404,-44.033,-0.554
994,175.818,-44.286,-0.548
995,176.226,-44.548,-0.539
996,176.628,-44.819,-0.531
997,177.023,-45.100,-0.522
998,177.410,-45.392,-0.514
999,177.787,-45.696,-0.506
1000,178.154,-46.013,-0.500
1001,178.507,-46.346,-0.493
1002,178.845,-46.693,-0.487
1003,179.165,-47.057,-0.480
1004,179.465,-47.438,-0.473
1005,179.742,-47.836,-0.467
1006,179.992,-48.251,-0.460
1007,180.213,-48.682,-0.452
1008,180.409,-49.126,-0.443
1009,180.579,-49.580,-0.435
1010,180.725,-50.042,-0.428
1011,180.851,-50.510,-0.421
1012,180.958,-50.983,-0.415
1013,181.048,-51.459,-0.407
1014,181.121,-51.938,-0.399
1015,181.176,-52.420,-0.392
1016,181.210,-52.903,-0.385
1017,181.219,-53.388,-0.379
1018,181.199,-53.872,-0.372
1019,181.147,-54.354,-0.365
1020,181.058,-54.831,-0.356
1021,180.930,-55.298,-0.349
1022,180.763,-55.753,-0.343
1023,180.563,-56.195,-0.337
1024,180.334,-56.622,-0.327
1025,180.079,-57.034,-0.318
1026,179.803,-57.432,-0.310
1027,179.508,-57.817,-0.305
1028,179.198,-58.190,-0.297
1029,178.874,-58.551,-0.291
1030,178.540,-58.902,-0.283
1031,178.195,-59.243,-0.275
1032,177.843,-59.576,-0.268
1033,177.483,-59.901,-0.261
1034,177.118,-60.220,-0.255
1035,176.748,-60.533,-0.248
1036,176.375,-60.843,-0.241
1037,176.000,-61.149,-0.232
1038,175.623,-61.455,-0.225
1039,175.247,-61.761,-0.219
1040,174.872,-62.068,-0.212
1041,174.499,-62.378,-0.204
1042,174.130,-62.691,-0.196
1043,173.762,-63.008,-0.187
1044,173.397,-63.327,-0.180
1045,173.034,-63.648,-0.174
1046,172.673,-63.971,-0.167
1047,172.312,-64.295,-0.159
1048,171.953,-64.621,-0.151
1049,171.595,-64.947,-0.144
1050,171.236,-65.274,-0.137
1051,170.878,-65.601,-0.131
1052,170.520,-65.927,-0.125
1053,170.161,-66.253,-0.116
1054,169.801,-66.578,-0.106
1055,169.441,-66.903,-0.098
1056,169.080,-67.227,-0.092
1057,168.719,-67.550,-0.086
1058,168.358,-67.874,-0.079
1059,167.997,-68.197,-0.072
1060,167.637,-68.521,-0.066
1061,167.277,-68.846,-0.059
1062,166.917,-69.171,-0.052
1063,166.559,-69.498,-0.046
1064,166.202,-69.826,-0.037
1065,165.846,-70.155,-0.027
1066,165.492,-70.486,-0.020
1067,165.140,-70.819,-0.014
1068,164.789,-71.154,-0.007
1069,164.440,-71.491,-0.001
1070,164.093,-71.829,0.008
1071,163.747,-72.169,0.018
1072,163.404,-72.511,0.025
1073,163.061,-72.854,0.032
1074,162.721,-73.200,0.038
1075,162.382,-73.546,0.045
1076,162.046,-73.895,0.052
1077,161.710,-74.245,0.058
1078,161.377,-74.597,0.065
1079,161.045,-74.951,0.072
1080,160.715,-75.306,0.078
1081,160.386,-75.662,0.087
1082,160.059,-76.020,0.097
1083,159.733,-76.378,0.104
1084,159.408,-76.738,0.110
1085,159.085,-77.099,0.117
1086,158.762,-77.461,0.123
1087,158.441,-77.824,0.131
1088,158.120,-78.188,0.139
1089,157.800,-78.552,0.147
1090,157.481,-78.917,0.153
1091,157.163,-79.283,0.159
1092,156.845,-79.649,0.168
1093,156.528,-80.015,0.176
1094,156.211,-80.382,0.182
1095,155.895,-80.750,0.189
1096,155.579,-81.118,0.196
1097,155.264,-81.487,0.202
1098,154.950,-81.856,0.211
1099,154.637,-82.226,0.221
1100,154.324,-82.596,0.228
1101,154.013,-82.968,0.234
1102,153.702,-83.340,0.241
1103,153.392,-83.713,0.247
1104,153.083,-84.086,0.255
1105,152.775,-84.461,0.263
1106,152.468,-84.836,0.271
1107,152.163,-85.212,0.277
1108,151.858,-85.589,0.283
1109,151.554,-85.967,0.291
1110,151.251,-86.346,0.300
1111,150.948,-86.724,0.306
1112,150.645,-87.103,0.313
1113,150.342,-87.481,0.320
1114,150.038,-87.859,0.326
1115,149.733,-88.236,0.335
1116,149.428,-88.612,0.345
1117,149.120,-88.987,0.352
1118,148.811,-89.360,0.358
1119,148.500,-89.732,0.365
1120,148.187,-90.103,0.371
1121,147.873,-90.472,0.379
1122,147.558,-90.840,0.389
1123,147.242,-91.208,0.397
1124,146.927,-91.577,0.403
1125,146.613,-91.945,0.410
1126,146.300,-92.316,0.417
1127,145.988,-92.687,0.423
1128,145.680,-93.061,0.430
1129,145.374,-93.437,0.437
1130,145.072,-93.817,0.443
1131,144.774,-94.199,0.450
1132,144.481,-94.585,0.458
1133,144.193,-94.975,0.469
1134,143.910,-95.369,0.476
1135,143.631,-95.765,0.482
1136,143.356,-96.165,0.489
1137,143.085,-96.567,0.495
1138,142.818,-96.971,0.503
1139,142.553,-97.377,0.513
1140,142.292,-97.786,0.521
1141,142.033,-98.195,0.527
1142,141.776,-98.607,0.534
1143,141.521,-99.019,0.540
1144,141.267,-99.432,0.547
1145,141.015,-99.846,0.556
1146,140.764,-100.261,0.564
1147,140.513,-100.676,0.570
1148,140.264,-101.091,0.577
1149,140.014,-101.507,0.583
1150,139.766,-101.923,0.590
1151,139.517,-102.339,0.597
1152,139.268,-102.755,0.603
1153,139.019,-103.171,0.610
1154,138.769,-103.587,0.618
1155,138.519,-104.002,0.627
1156,138.268,-104.417,0.635
1157,138.016,-104.831,0.642
1158,137.762,-105.244,0.649
1159,137.508,-105.657,0.655
1160,137.252,-106.069,0.663
1161,136.996,-106.480,0.671
1162,136.739,-106.891,0.680
1163,136.482,-107.302,0.687
1164,136.224,-107.713,0.694
1165,135.967,-108.124,0.700
1166,135.711,-108.536,0.708
1167,135.455,-108.947,0.716
1168,135.200,-109.360,0.723
1169,134.946,-109.773,0.730
1170,134.694,-110.186,0.737
1171,134.443,-110.601,0.743
1172,134.194,-111.017,0.750
1173,133.946,-111.434,0.757
1174,133.700,-111.852,0.763
1175,133.455,-112.270,0.767
1176,133.209,-112.688,0.770
1177,132.963,-113.106,0.773
1178,132.716,-113.523,0.777
1179,132.467,-113.939,0.780
1180,132.215,-114.353,0.783
1181,131.961,-114.766,0.784
1182,131.703,-115.176,0.786
1183,131.442,-115.585,0.787
1184,131.178,-115.991,0.787
1185,130.912,-116.397,0.786
1186,130.646,-116.802,0.784
1187,130.380,-117.207,0.782
1188,130.114,-117.612,0.781
1189,129.850,-118.019,0.779
1190,129.588,-118.427,0.775
1191,129.328,-118.836,0.772
1192,129.066,-119.244,0.769
1193,128.797,-119.648,0.765
1194,128.517,-120.043,0.762
1195,128.220,-120.426,0.759
1196,127.902,-120.792,0.756
1197,127.560,-121.136,0.750
1198,127.195,-121.455,0.744
1199,126.812,-121.752,0.740
1200,126.415,-122.030,0.736
1201,126.007,-122.291,0.731
1202,125.590,-122.540,0.727
1203,125.169,-122.778,0.724
1204,124.743,-123.011,0.721
1205,124.315,-123.238,0.717
1206,123.884,-123.461,0.714
1207,123.451,-123.679,0.711
1208,123.015,-123.890,0.708
1209,122.575,-124.094,0.704
1210,122.132,-124.290,0.699
1211,121.684,-124.477,0.693
1212,121.234,-124.655,0.686
1213,120.779,-124.824,0.680
1214,120.321,-124.982,0.673
1215,119.859,-125.129,0.666
1216,119.393,-125.265,0.661
1217,118.925,-125.389,0.655
1218,118.453,-125.501,0.647
1219,117.979,-125.600,0.638
1220,117.501,-125.686,0.630
1221,117.022,-125.758,0.619
1222,116.541,-125.817,0.610
1223,116.058,-125.863,0.602
1224,115.575,-125.899,0.594
1225,115.091,-125.925,0.585
1226,114.606,-125.942,0.577
1227,114.122,-125.952,0.570
1228,113.637,-125.954,0.564
1229,113.152,-125.951,0.557
1230,112.667,-125.943,0.551
1231,112.183,-125.932,0.543
1232,111.698,-125.918,0.535
1233,111.214,-125.899,0.526
1234,110.729,-125.875,0.519
1235,110.245,-125.846,0.512
1236,109.762,-125.810,0.504
1237,109.279,-125.768,0.496
1238,108.797,-125.717,0.491
1239,108.316,-125.658,0.485
1240,107.836,-125.590,0.479
1241,107.357,-125.511,0.474
1242,106.881,-125.422,0.468
1243,106.407,-125.322,0.461
1244,105.935,-125.211,0.454
1245,105.465,-125.092,0.448
1246,104.997,-124.963,0.441
1247,104.532,-124.826,0.434
1248,104.070,-124.681,0.428
1249,103.610,-124.529,0.421
1250,103.152,-124.369,0.416
1251,102.696,-124.204,0.411
1252,102.243,-124.032,0.406
1253,101.792,-123.853,0.402
1254,101.345,-123.665,0.398
1255,100.903,-123.467,0.391
1256,100.465,-123.259,0.386
1257,100.033,-123.038,0.381
1258,99.608,-122.805,0.374
1259,99.191,-122.558,0.368
1260,98.783,-122.296,0.366
1261,98.385,-122.019,0.362
1262,97.998,-121.728,0.359
1263,97.620,-121.423,0.356
1264,97.254,-121.106,0.353
1265,96.900,-120.775,0.348
1266,96.557,-120.432,0.341
1267,96.226,-120.078,0.337
1268,95.909,-119.712,0.334
1269,95.605,-119.333,0.328
1270,95.319,-118.942,0.324
1271,95.053,-118.537,0.321
1272,94.809,-118.118,0.318
1273,94.591,-117.685,0.313
1274,94.401,-117.239,0.309
1275,94.240,-116.782,0.306
1276,94.106,-116.316,0.300
1277,93.998,-115.844,0.293
1278,93.914,-115.366,0.290
1279,93.854,-114.885,0.287
1280,93.815,-114.402,0.283
1281,93.796,-113.918,0.281
1282,93.796,-113.433,0.280
1283,93.812,-112.948,0.278
1284,93.842,-112.465,0.275
1285,93.885,-111.982,0.272
1286,93.938,-111.500,0.269
1287,93.999,-111.019,0.265
1288,94.067,-110.539,0.262
1289,94.141,-110.060,0.260
1290,94.220,-109.581,0.260
1291,94.302,-109.104,0.260
1292,94.386,-108.626,0.260
1293,94.472,-108.149,0.259
1294,94.557,-107.672,0.257
1295,94.642,-107.194,0.255
1296,94.725,-106.717,0.254
1297,94.805,-106.239,0.252
1298,94.883,-105.760,0.251
1299,94.959,-105.281,0.249
1300,95.033,-104.802,0.247
1301,95.104,-104.323,0.246
1302,95.172,-103.843,0.244
1303,95.238,-103.362,0.242
1304,95.301,-102.882,0.241
1305,95.361,-102.401,0.239
1306,95.419,-101.919,0.237
1307,95.474,-101.438,0.236
1308,95.527,-100.956,0.234
1309,95.578,-100.474,0.232
1310,95.628,-99.992,0.231
1311,95.678,-99.509,0.229
1312,95.727,-99.027,0.227
1313,95.775,-98.545,0.226
1314,95.825,-98.062,0.224
1315,95.874,-97.580,0.221
1316,95.925,-97.098,0.218
1317,95.977,-96.616,0.216
1318,96.030,-96.134,0.215
1319,96.081,-95.652,0.213
1320,96.131,-95.170,0.211
1321,96.178,-94.687,0.210
1322,96.221,-94.204,0.208
1323,96.258,-93.721,0.206
1324,96.290,-93.237,0.205
1325,96.314,-92.753,0.205
1326,96.330,-92.268,0.205
1327,96.338,-91.784,0.206
1328,96.336,-91.299,0.208
1329,96.324,-90.814,0.210
1330,96.303,-90.330,0.215
1331,96.272,-89.846,0.222
1332,96.231,-89.363,0.228
1333,96.179,-88.881,0.232
1334,96.116,-88.400,0.236
1335,96.042,-87.921,0.235
1336,95.957,-87.444,0.230
1337,95.862,-86.969,0.224
1338,95.756,-86.496,0.217
1339,95.640,-86.025,0.210
1340,95.514,-85.557,0.203
1341,95.380,-85.091,0.199
1342,95.238,-84.627,0.198
1343,95.088,-84.166,0.196
1344,94.930,-83.708,0.195
1345,94.766,-83.252,0.195
1346,94.596,-82.798,0.194
1347,94.419,-82.346,0.192
1348,94.238,-81.897,0.190
1349,94.052,-81.449,0.190
1350,93.862,-81.003,0.190
1351,93.669,-80.558,0.190
1352,93.473,-80.115,0.189
1353,93.275,-79.673,0.187
1354,93.075,-79.231,0.185
1355,92.875,-78.789,0.184
1356,92.674,-78.348,0.182
1357,92.473,-77.907,0.182
1358,92.274,-77.465,0.182
1359,92.075,-77.023,0.182
1360,91.876,-76.580,0.182
1361,91.679,-76.138,0.182
1362,91.482,-75.695,0.182
1363,91.285,-75.252,0.182
1364,91.089,-74.808,0.182
1365,90.893,-74.365,0.182
1366,90.697,-73.921,0.182
1367,90.501,-73.478,0.182
1368,90.306,-73.034,0.182
1369,90.110,-72.591,0.182
1370,89.914,-72.147,0.182
1371,89.718,-71.704,0.182
1372,89.521,-71.261,0.182
1373,89.324,-70.818,0.182
1374,89.128,-70.375,0.182
1375,88.931,-69.932,0.182
1376,88.734,-69.489,0.182
1377,88.537,-69.046,0.182
1378,88.340,-68.603,0.182
1379,88.144,-68.159,0.182
1380,87.948,-67.716,0.182
1381,87.753,-67.272,0.182
1382,87.558,-66.828,0.182
1383,87.364,-66.384,0.181
1384,87.170,-65.939,0.179
1385,86.978,-65.495,0.178
1386,86.785,-65.050,0.176
1387,86.593,-64.604,0.174
1388,86.401,-64.160,0.172
1389,86.207,-63.715,0.172
1390,86.011,-63.272,0.172
1391,85.813,-62.829,0.171
1392,85.612,-62.388,0.173
1393,85.407,-61.948,0.177
1394,85.199,-61.511,0.179
1395,84.986,-61.075,0.180
1396,84.767,-60.643,0.182
1397,84.543,-60.213,0.182
1398,84.312,-59.786,0.182
1399,84.075,-59.364,0.182
1400,83.829,-58.946,0.182
1401,83.576,-58.533,0.182
1402,83.313,-58.125,0.182
1403,83.041,-57.724,0.182
1404,82.759,-57.330,0.182
1405,82.467,-56.943,0.182
1406,82.167,-56.562,0.183
1407,81.859,-56.187,0.185
1408,81.547,-55.816,0.186
1409,81.230,-55.450,0.188
1410,80.910,-55.085,0.190
1411,80.588,-54.723,0.189
1412,80.266,-54.361,0.187
1413,79.944,-53.998,0.185
1414,79.624,-53.633,0.182
1415,79.307,-53.267,0.179
1416,78.993,-52.898,0.177
1417,78.680,-52.528,0.176
1418,78.369,-52.156,0.174
1419,78.058,-51.783,0.173
1420,77.749,-51.410,0.171
1421,77.440,-51.037,0.169
1422,77.130,-50.664,0.167
1423,76.820,-50.291,0.166
1424,76.509,-49.919,0.167
1425,76.196,-49.549,0.167
1426,75.881,-49.180,0.167
1427,75.564,-48.814,0.167
1428,75.245,-48.449,0.165
1429,74.923,-48.086,0.164
1430,74.599,-47.726,0.162
1431,74.272,-47.367,0.160
1432,73.944,-47.011,0.159
1433,73.614,-46.656,0.159
1434,73.282,-46.302,0.159
1435,72.948,-45.951,0.159
1436,72.613,-45.601,0.161
1437,72.276,-45.252,0.162
1438,71.937,-44.905,0.161
1439,71.597,-44.560,0.162
1440,71.256,-44.215,0.161
1441,70.913,-43.872,0.159
1442,70.570,-43.530,0.157
1443,70.225,-43.190,0.156
1444,69.879,-42.850,0.154
1445,69.532,-42.511,0.152
1446,69.185,-42.173,0.151
1447,68.837,-41.835,0.151
1448,68.489,-41.497,0.151
1449,68.141,-41.160,0.151
1450,67.793,-40.823,0.149
1451,67.444,-40.486,0.148
1452,67.097,-40.148,0.146
1453,66.749,-39.810,0.144
1454,66.402,-39.471,0.143
1455,66.056,-39.132,0.143
1456,65.711,-38.791,0.143
1457,65.367,-38.450,0.143
1458,65.023,-38.108,0.143
1459,64.678,-37.767,0.144
1460,64.333,-37.427,0.143
1461,63.985,-37.089,0.141
1462,63.635,-36.754,0.138
1463,63.282,-36.422,0.135
1464,62.925,-36.094,0.131
1465,62.563,-35.772,0.129
1466,62.196,-35.455,0.128
1467,61.823,-35.145,0.130
1468,61.444,-34.843,0.131
1469,61.058,-34.549,0.130
1470,60.665,-34.265,0.131
1471,60.268,-33.987,0.130
1472,59.869,-33.711,0.128
1473,59.472,-33.433,0.128
1474,59.081,-33.147,0.128
1475,58.698,-32.849,0.128
1476,58.329,-32.535,0.128
1477,57.978,-32.200,0.127
1478,57.651,-31.843,0.124
1479,57.344,-31.468,0.118
1480,57.056,-31.078,0.111
1481,56.781,-30.679,0.104
1482,56.517,-30.272,0.099
1483,56.257,-29.863,0.097
1484,56.000,-29.452,0.097
1485,55.742,-29.041,0.096
1486,55.487,-28.629,0.094
1487,55.238,-28.213,0.091
1488,54.999,-27.791,0.088
1489,54.775,-27.361,0.084
1490,54.570,-26.922,0.081
1491,54.388,-26.473,0.078
1492,54.231,-26.014,0.077
1493,54.093,-25.550,0.073
1494,53.968,-25.081,0.070
1495,53.851,-24.611,0.069
1496,53.734,-24.140,0.066
1497,53.614,-23.671,0.063
1498,53.482,-23.204,0.063
1499,53.335,-22.742,0.063
1500,53.171,-22.286,0.063
1501,52.988,-21.837,0.065
1502,52.787,-21.396,0.066
1503,52.567,-20.964,0.066
1504,52.328,-20.542,0.066
1505,52.069,-20.133,0.066
1506,51.791,-19.735,0.066
1507,51.496,-19.351,0.066
1508,51.184,-18.980,0.066
1509,50.857,-18.622,0.066
1510,50.515,-18.278,0.066
1511,50.161,-17.948,0.066
1512,49.793,-17.631,0.066
1513,49.415,-17.329,0.066
1514,49.026,-17.039,0.066
1515,48.628,-16.763,0.064
1516,48.221,-16.499,0.062
1517,47.807,-16.247,0.061
1518,47.386,-16.007,0.059
1519,46.959,-15.777,0.058
1520,46.526,-15.559,0.058
1521,46.089,-15.350,0.058
1522,45.647,-15.150,0.058
1523,45.201,-14.959,0.058
1524,44.753,-14.775,0.058
1525,44.301,-14.598,0.058
1526,43.847,-14.428,0.060
1527,43.392,-14.262,0.062
1528,42.934,-14.102,0.064
1529,42.476,-13.944,0.065
1530,42.016,-13.790,0.066
1531,41.556,-13.637,0.066
1532,41.095,-13.486,0.066
1533,40.634,-13.337,0.067
1534,40.173,-13.188,0.068
1535,39.711,-13.041,0.070
1536,39.249,-12.895,0.072
1537,38.786,-12.749,0.073
1538,38.324,-12.604,0.075
1539,37.861,-12.458,0.077
1540,37.399,-12.313,0.078
1541,36.936,-12.167,0.080
1542,36.474,-12.021,0.082
1543,36.012,-11.874,0.084
1544,35.551,-11.726,0.085
1545,35.089,-11.576,0.087
1546,34.629,-11.426,0.089
1547,34.168,-11.274,0.090
1548,33.708,-11.122,0.092
1549,33.248,-10.968,0.093
1550,32.789,-10.813,0.095
1551,32.330,-10.657,0.097
1552,31.871,-10.500,0.097
1553,31.413,-10.342,0.097
1554,30.955,-10.182,0.097
1555,30.497,-10.022,0.097
1556,30.040,-9.860,0.097
1557,29.584,-9.698,0.097
1558,29.127,-9.534,0.097
1559,28.671,-9.370,0.097
1560,28.216,-9.204,0.097
1561,27.761,-9.037,0.097
1562,27.306,-8.869,0.097
1563,26.851,-8.700,0.097
1564,26.397,-8.530,0.097
1565,25.944,-8.359,0.097
1566,25.490,-8.187,0.097
1567,25.038,-8.014,0.097
1568,24.585,-7.840,0.097
1569,24.133,-7.665,0.097
1570,23.682,-7.488,0.097
1571,23.230,-7.311,0.097
1572,22.780,-7.133,0.097
1573,22.329,-6.953,0.097
1574,21.879,-6.773,0.097
1575,21.429,-6.592,0.097
1576,20.980,-6.410,0.097
1577,20.531,-6.227,0.097
1578,20.082,-6.044,0.097
1579,19.634,-5.860,0.097
1580,19.186,-5.675,0.099
1581,18.738,-5.489,0.100
1582,18.290,-5.303,0.102
1583,17.843,-5.116,0.104
1584,17.396,-4.929,0.105
1585,16.949,-4.741,0.105
1586,16.502,-4.553,0.105
1587,16.055,-4.365,0.105
1588,15.609,-4.176,0.105
1589,15.162,-3.987,0.105
1590,14.716,-3.797,0.105
1591,14.270,-3.607,0.105
1592,13.824,-3.417,0.105
1593,13.378,-3.227,0.105
1594,12.932,-3.037,0.105
1595,12.486,-2.847,0.105
1596,12.040,-2.657,0.105
1597,11.594,-2.467,0.104
1598,11.148,-2.276,0.105
1599,10.702,-2.086,0.107
1600,10.256,-1.896,0.109
1601,9.810,-1.707,0.111
1602,9.364,-1.517,0.115
1603,8.918,-1.328,0.117
1604,8.471,-1.139,0.118
1605,8.025,-0.950,0.120
1606,7.578,-0.761,0.120
1607,7.131,-0.573,0.120
1608,6.685,-0.384,0.120
1609,6.238,-0.196,0.121
1610,5.791,-0.008,0.123
1611,5.344,0.180,0.125
1612,4.898,0.368,0.127
1613,4.451,0.556,0.128
1614,4.004,0.744,0.128
1615,3.557,0.932,0.128
1616,3.110,1.120,0.128
1617,2.663,1.308,0.128
1618,2.216,1.496,0.127
1619,1.769,1.684,0.125
1620,1.322,1.872,0.124
1621,0.876,2.060,0.122
1622,0.429,2.248,0.120
1623,-0.018,2.437,0.120
1624,-0.464,2.625,0.120
1625,-0.911,2.814,0.120
1626,-1.357,3.003,0.120
1627,-1.804,3.192,0.120
1628,-2.250,3.381,0.120
1629,-2.696,3.571,0.120
1630,-3.142,3.760,0.120
1631,-3.589,3.950,0.120
1632,-4.034,4.141,0.120
1633,-4.480,4.331,0.120
1634,-4.926,4.522,0.122
1635,-5.372,4.712,0.123
1636,-5.817,4.903,0.125
1637,-6.263,5.094,0.127
1638,-6.708,5.286,0.128
1639,-7.154,5.477,0.128
1640,-7.599,5.669,0.128
1641,-8.044,5.860,0.128
1642,-8.490,6.052,0.128
1643,-8.935,6.244,0.128
1644,-9.380,6.436,0.128
1645,-9.825,6.628,0.128
1646,-10.270,6.820,0.128
1647,-10.715,7.013,0.128
1648,-11.160,7.205,0.128
1649,-11.605,7.397,0.128
1650,-12.050,7.590,0.130
1651,-12.495,7.782,0.132
1652,-12.940,7.975,0.134
1653,-13.385,8.168,0.135
1654,-13.830,8.360,0.137
1655,-14.275,8.552,0.139
1656,-14.720,8.745,0.140
1657,-15.165,8.937,0.142
1658,-15.610,9.128,0.144
1659,-16.056,9.320,0.143
1660,-16.501,9.511,0.143
1661,-16.947,9.702,0.143
1662,-17.393,9.892,0.143
1663,-17.839,10.082,0.143
1664,-18.285,10.271,0.143
1665,-18.732,10.460,0.143
1666,-19.179,10.648,0.143
1667,-19.626,10.836,0.143
1668,-20.073,11.022,0.143
1669,-20.521,11.208,0.143
1670,-20.969,11.394,0.143
1671,-21.417,11.578,0.143
1672,-21.866,11.761,0.143
1673,-22.315,11.944,0.143
1674,-22.764,12.126,0.143
1675,-23.214,12.306,0.143
1676,-23.665,12.486,0.143
1677,-24.115,12.664,0.143
1678,-24.566,12.842,0.143
1679,-25.018,13.019,0.143
1680,-25.469,13.195,0.144
1681,-25.921,13.371,0.143
1682,-26.373,13.546,0.142
1683,-26.825,13.721,0.140
1684,-27.278,13.896,0.138
1685,-27.730,14.070,0.137
1686,-28.183,14.244,0.135
1687,-28.635,14.418,0.136
1688,-29.088,14.592,0.136
1689,-29.540,14.765,0.135
1690,-29.993,14.939,0.134
1691,-30.445,15.113,0.132
1692,-30.898,15.288,0.130
1693,-31.350,15.463,0.128
1694,-31.802,15.638,0.128
1695,-32.253,15.815,0.128
1696,-32.704,15.993,0.128
1697,-33.155,16.172,0.128
1698,-33.605,16.352,0.128
1699,-34.054,16.535,0.128
1700,-34.502,16.720,0.128
1701,-34.949,16.906,0.128
1702,-35.396,17.096,0.129
1703,-35.841,17.287,0.131
1704,-36.285,17.482,0.131
1705,-36.727,17.680,0.131
1706,-37.169,17.881,0.130
1707,-37.608,18.085,0.128
1708,-38.047,18.291,0.127
1709,-38.484,18.501,0.125
1710,-38.921,18.712,0.122
1711,-39.356,18.925,0.118
1712,-39.791,19.139,0.115
1713,-40.225,19.355,0.112
1714,-40.659,19.572,0.108
1715,-41.092,19.789,0.105
1716,-41.525,20.007,0.102
1717,-41.958,20.226,0.098
1718,-42.391,20.444,0.095
1719,-42.824,20.662,0.092
1720,-43.257,20.879,0.088
1721,-43.691,21.095,0.085
1722,-44.125,21.311,0.083
1723,-44.560,21.527,0.085
1724,-44.994,21.741,0.091
1725,-45.429,21.955,0.100
1726,-45.865,22.169,0.111
1727,-46.300,22.381,0.123
1728,-46.736,22.594,0.133
1729,-47.172,22.805,0.138
1730,-47.609,23.016,0.139
1731,-48.046,23.226,0.137
1732,-48.483,23.435,0.131
1733,-48.921,23.643,0.125
1734,-49.359,23.851,0.118
1735,-49.797,24.059,0.111
1736,-50.236,24.265,0.106
1737,-50.675,24.471,0.100
1738,-51.114,24.676,0.090
1739,-51.554,24.880,0.078
1740,-51.994,25.084,0.063
1741,-52.434,25.287,0.043
1742,-52.875,25.489,0.023
1743,-53.315,25.691,0.005
1744,-53.756,25.892,-0.009
1745,-54.197,26.094,-0.019
1746,-54.638,26.296,-0.025
1747,-55.079,26.498,-0.024
1748,-55.519,26.700,-0.020
1749,-55.960,26.903,-0.013
1750,-56.399,27.107,-0.006
1751,-56.839,27.311,0.006
1752,-57.278,27.517,0.025
1753,-57.716,27.724,0.045
1754,-58.154,27.932,0.066
1755,-58.591,28.142,0.089
1756,-59.027,28.354,0.116
1757,-59.462,28.567,0.145
1758,-59.897,28.783,0.174
1759,-60.330,29.000,0.207
1760,-60.763,29.219,0.237
1761,-61.195,29.439,0.257
1762,-61.626,29.660,0.273
1763,-62.058,29.881,0.290
1764,-62.489,30.102,0.305
1765,-62.921,30.323,0.319
1766,-63.352,30.544,0.333
1767,-63.785,30.763,0.345
1768,-64.217,30.982,0.355
1769,-64.651,31.198,0.362
1770,-65.086,31.413,0.365
1771,-65.521,31.626,0.366
1772,-65.958,31.836,0.364
1773,-66.396,32.043,0.362
